,Component 1,Component 2,Label,Classification
4031,-2873.784361856768,584.5387388619645,209053.3.sbml.csv,Commensal
4032,45.98735429600618,-1418.3455237333712,209053.3.sbml.csv,Commensal
4033,-333.67297518679396,-2043.2960541566374,209053.3.sbml.csv,Commensal
4034,-1708.4192907155496,-861.2517130688094,209053.3.sbml.csv,Commensal
4035,-1120.981026577197,-1100.9346479805754,209053.3.sbml.csv,Commensal
4036,-1052.995915598733,-1043.1895934856,209053.3.sbml.csv,Commensal
4037,-1025.1373779250034,-1874.797240721193,209053.3.sbml.csv,Commensal
4038,-2399.642357527705,-400.3946534851414,209053.3.sbml.csv,Commensal
4039,-1816.5788364244222,683.1927954595377,209053.3.sbml.csv,Commensal
4040,-559.7532974755073,-760.5938068887308,209053.3.sbml.csv,Commensal
4041,-46.56938388246289,-1683.8606264402827,209053.3.sbml.csv,Commensal
4042,-828.9350645833753,-1345.693775875665,209053.3.sbml.csv,Commensal
4043,-566.6006598710202,-1190.7591511702287,209053.3.sbml.csv,Commensal
4044,-1647.7507331654347,181.95377553320964,209053.3.sbml.csv,Commensal
4045,-153.4439004647226,-1556.2137656151458,209053.3.sbml.csv,Commensal
4046,-229.60558070417906,-1820.5410542873233,209053.3.sbml.csv,Commensal
4047,195.18435567926227,-1467.6371231692322,209053.3.sbml.csv,Commensal
4048,-166.6009375116765,-1814.2966067629277,209053.3.sbml.csv,Commensal
4049,-1522.5348552208843,-851.1764288499002,209053.3.sbml.csv,Commensal
4050,352.1791849784472,435.38867048079425,1912855.5.sbml.csv,Commensal
4051,416.72972796239196,700.8167225183981,1912855.5.sbml.csv,Commensal
4052,-363.953667251516,944.5883777047086,1912855.5.sbml.csv,Commensal
4053,-288.7337807741073,1123.3180470297345,1912855.5.sbml.csv,Commensal
4054,393.6928502694616,-64.48162879385036,1912855.5.sbml.csv,Commensal
4055,-913.3906683423052,302.3035938731742,1912855.5.sbml.csv,Commensal
4056,-1562.4875546067492,2692.7335634816986,1912855.5.sbml.csv,Commensal
4057,111.59723561433513,394.9863148212293,1912855.5.sbml.csv,Commensal
4058,125.89138438566386,1045.0763159573191,1912855.5.sbml.csv,Commensal
4059,-1674.132364240187,2195.767244216504,1912855.5.sbml.csv,Commensal
4060,-1302.6091372029819,1699.289424488153,1912855.5.sbml.csv,Commensal
4061,-846.3466657174043,1012.8431146900498,1912855.5.sbml.csv,Commensal
4062,162.99534117336643,-289.2898738398785,1912855.5.sbml.csv,Commensal
4063,-1401.7489749287806,355.68620652925716,1912855.5.sbml.csv,Commensal
4064,1300.797765153643,-944.1936956832513,1912855.5.sbml.csv,Commensal
4065,105.58305121420189,-510.15658728398427,1912855.5.sbml.csv,Commensal
4066,-873.7381154124902,989.6623210974564,1912855.5.sbml.csv,Commensal
4067,360.01063046644526,-1338.2052574206457,1912855.5.sbml.csv,Commensal
4068,-1878.7882139530298,1348.3339151841153,1912855.5.sbml.csv,Commensal
4069,723.3100600429858,-706.544379542293,1912855.5.sbml.csv,Commensal
4070,-93.18782515163561,-44.97701295447918,1912855.5.sbml.csv,Commensal
4071,-943.6912845482321,231.2968967651642,1912855.5.sbml.csv,Commensal
4072,-438.7534738425014,683.5286212595777,1912855.5.sbml.csv,Commensal
4073,-1066.781813912259,1988.010508689316,1912855.5.sbml.csv,Commensal
4074,-327.42992907077206,742.9292340785336,1912855.5.sbml.csv,Commensal
4075,416.2028217142465,-783.9985963472354,1912855.5.sbml.csv,Commensal
4076,-1132.1907988825376,471.53070081327155,1912855.5.sbml.csv,Commensal
4077,-1769.5741272004193,651.5725898140706,1912855.5.sbml.csv,Commensal
4078,-98.07704101220585,914.8701377574168,1912855.5.sbml.csv,Commensal
4079,-730.4870886167615,536.3990149074523,1912855.5.sbml.csv,Commensal
4080,-1242.4480604002595,1124.9885017793254,1912855.5.sbml.csv,Commensal
4081,-464.0360488843619,1677.4874433154837,1912855.5.sbml.csv,Commensal
4082,-684.5495486893883,1841.1961773731557,1912855.5.sbml.csv,Commensal
4083,184.91378009139996,-257.2688693439783,1912855.5.sbml.csv,Commensal
4084,40.759075443546585,455.11112369556764,1912855.5.sbml.csv,Commensal
4085,829.1446991554682,-431.8352177081935,1912855.5.sbml.csv,Commensal
4086,323.8875449500872,-93.35337375256141,1912855.5.sbml.csv,Commensal
4087,389.5648193088679,262.31610289010183,1912855.5.sbml.csv,Commensal
4088,203.253316967516,-142.56091617603352,1912855.5.sbml.csv,Commensal
4089,-365.32897155921495,1278.8085611912377,1912855.5.sbml.csv,Commensal
4090,285.0226344667243,-973.552187076308,1912855.5.sbml.csv,Commensal
4091,-1686.4904568609861,484.435686769271,1912855.5.sbml.csv,Commensal
4092,-325.2947129048114,872.3969287755867,1912855.5.sbml.csv,Commensal
4093,-541.8654378763357,1428.887352803662,1912855.5.sbml.csv,Commensal
4094,-71.27307569004398,635.3542047921529,1912855.5.sbml.csv,Commensal
4095,-1171.2164934605903,1032.1043166442082,1912855.5.sbml.csv,Commensal
4096,-187.6595825462228,232.83005269242426,1912855.5.sbml.csv,Commensal
4097,-962.8082892484316,499.89772075937907,1912855.5.sbml.csv,Commensal
4098,-1577.8707772689243,1756.853011310114,1912855.5.sbml.csv,Commensal
4099,-344.5390182659392,393.01681794541645,1912855.5.sbml.csv,Commensal
4100,-1173.4849753880055,-927.1155557992788,1162717.3.sbml.csv,Commensal
4101,-979.7248933470925,-2201.392010647401,1162717.3.sbml.csv,Commensal
4102,-1635.8446886249744,-1004.6638445075607,1162717.3.sbml.csv,Commensal
4103,-1464.8556151408472,-1270.554070090673,1162717.3.sbml.csv,Commensal
4104,-1234.9276752765259,-1367.3128778759929,1162717.3.sbml.csv,Commensal
4105,-1514.285053747991,-1527.2804976373036,1162717.3.sbml.csv,Commensal
4106,-1218.6428701662683,-499.48928944886813,1162717.3.sbml.csv,Commensal
4107,-1046.3703805801495,-569.4570701233043,1162717.3.sbml.csv,Commensal
4108,-1916.049623452338,-491.28838106200027,1162717.3.sbml.csv,Commensal
4109,-1360.9441034089916,-1677.2371475558034,1162717.3.sbml.csv,Commensal
